station_id,day,weekday,day_month,available_bikes,mechanical,electrical,num_docks_available,name,lat,lon,altitude,address,post_code,capacity,Latlon,Barri,Districte
2,2019-10-30,3,30,6.753472222222222,6.701388888888889,0.052083333333333336,16.243055555555557,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-31,4,31,3.2218181818181817,3.1854545454545455,0.03636363636363636,21.578181818181818,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
3,2019-10-01,2,1,9.166666666666666,8.947916666666666,0.21875,17.180555555555557,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-02,3,2,12.149305555555555,11.475694444444445,0.6736111111111112,13.815972222222221,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-03,4,3,14.45486111111111,14.32638888888889,0.1284722222222222,11.70486111111111,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-04,5,4,13.850694444444445,13.79861111111111,0.052083333333333336,12.13888888888889,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-05,6,5,17.541666666666668,17.42361111111111,0.11805555555555555,8.565972222222221,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-06,7,6,12.461267605633802,12.390845070422536,0.07042253521126761,13.605633802816902,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-07,1,7,9.96875,9.79861111111111,0.1701388888888889,17.03125,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-08,2,8,19.739583333333332,19.541666666666668,0.19791666666666666,6.972222222222222,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-09,3,9,18.14236111111111,17.84375,0.2986111111111111,8.625,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-10,4,10,16.625,16.510416666666668,0.11458333333333333,10.375,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
